2022-02-25 06:10:00 - train: epoch 0094, iter [02800, 05004], lr: 0.000100, loss: 0.8110
2022-02-25 06:10:34 - train: epoch 0094, iter [02900, 05004], lr: 0.000100, loss: 0.9024
2022-02-25 06:11:09 - train: epoch 0094, iter [03000, 05004], lr: 0.000100, loss: 0.7553
2022-02-25 06:11:42 - train: epoch 0094, iter [03100, 05004], lr: 0.000100, loss: 0.9962
2022-02-25 06:12:16 - train: epoch 0094, iter [03200, 05004], lr: 0.000100, loss: 0.8636
2022-02-25 06:12:50 - train: epoch 0094, iter [03300, 05004], lr: 0.000100, loss: 0.8640
2022-02-25 06:13:24 - train: epoch 0094, iter [03400, 05004], lr: 0.000100, loss: 0.9331
2022-02-25 06:13:58 - train: epoch 0094, iter [03500, 05004], lr: 0.000100, loss: 1.0149
2022-02-25 06:14:32 - train: epoch 0094, iter [03600, 05004], lr: 0.000100, loss: 0.8566
2022-02-25 06:15:07 - train: epoch 0094, iter [03700, 05004], lr: 0.000100, loss: 0.9671
2022-02-25 06:15:41 - train: epoch 0094, iter [03800, 05004], lr: 0.000100, loss: 0.8218
2022-02-25 06:16:15 - train: epoch 0094, iter [03900, 05004], lr: 0.000100, loss: 0.7522
2022-02-25 06:16:50 - train: epoch 0094, iter [04000, 05004], lr: 0.000100, loss: 0.9339
2022-02-25 06:17:25 - train: epoch 0094, iter [04100, 05004], lr: 0.000100, loss: 1.0170
2022-02-25 06:17:59 - train: epoch 0094, iter [04200, 05004], lr: 0.000100, loss: 0.6492
2022-02-25 06:18:35 - train: epoch 0094, iter [04300, 05004], lr: 0.000100, loss: 0.9761
2022-02-25 06:19:10 - train: epoch 0094, iter [04400, 05004], lr: 0.000100, loss: 0.9584
2022-02-25 06:19:48 - train: epoch 0094, iter [04500, 05004], lr: 0.000100, loss: 0.9471
2022-02-25 06:20:29 - train: epoch 0094, iter [04600, 05004], lr: 0.000100, loss: 0.9039
2022-02-25 06:21:04 - train: epoch 0094, iter [04700, 05004], lr: 0.000100, loss: 0.8578
2022-02-25 06:21:49 - train: epoch 0094, iter [04800, 05004], lr: 0.000100, loss: 0.8163
2022-02-25 06:22:36 - train: epoch 0094, iter [04900, 05004], lr: 0.000100, loss: 0.8474
2022-02-25 06:23:26 - train: epoch 0094, iter [05000, 05004], lr: 0.000100, loss: 0.7366
2022-02-25 06:23:29 - train: epoch 094, train_loss: 0.8481
2022-02-25 06:24:50 - eval: epoch: 094, acc1: 77.310%, acc5: 93.696%, test_loss: 0.8828, per_image_load_time: 0.619ms, per_image_inference_time: 0.593ms
2022-02-25 06:24:51 - until epoch: 094, best_acc1: 77.334%
2022-02-25 06:24:51 - epoch 095 lr: 0.00010000000000000003
2022-02-25 06:25:31 - train: epoch 0095, iter [00100, 05004], lr: 0.000100, loss: 0.7038
2022-02-25 06:26:04 - train: epoch 0095, iter [00200, 05004], lr: 0.000100, loss: 0.9361
2022-02-25 06:26:37 - train: epoch 0095, iter [00300, 05004], lr: 0.000100, loss: 0.7500
2022-02-25 06:27:11 - train: epoch 0095, iter [00400, 05004], lr: 0.000100, loss: 0.8539
2022-02-25 06:27:44 - train: epoch 0095, iter [00500, 05004], lr: 0.000100, loss: 1.0325
2022-02-25 06:28:17 - train: epoch 0095, iter [00600, 05004], lr: 0.000100, loss: 0.8135
2022-02-25 06:28:50 - train: epoch 0095, iter [00700, 05004], lr: 0.000100, loss: 0.8834
2022-02-25 06:29:24 - train: epoch 0095, iter [00800, 05004], lr: 0.000100, loss: 0.9546
2022-02-25 06:29:57 - train: epoch 0095, iter [00900, 05004], lr: 0.000100, loss: 1.1028
2022-02-25 06:30:30 - train: epoch 0095, iter [01000, 05004], lr: 0.000100, loss: 0.9221
2022-02-25 06:31:03 - train: epoch 0095, iter [01100, 05004], lr: 0.000100, loss: 0.7613
2022-02-25 06:31:37 - train: epoch 0095, iter [01200, 05004], lr: 0.000100, loss: 0.7503
2022-02-25 06:32:10 - train: epoch 0095, iter [01300, 05004], lr: 0.000100, loss: 0.7878
2022-02-25 06:32:44 - train: epoch 0095, iter [01400, 05004], lr: 0.000100, loss: 0.8119
2022-02-25 06:33:17 - train: epoch 0095, iter [01500, 05004], lr: 0.000100, loss: 0.7883
2022-02-25 06:33:51 - train: epoch 0095, iter [01600, 05004], lr: 0.000100, loss: 0.5453
2022-02-25 06:34:25 - train: epoch 0095, iter [01700, 05004], lr: 0.000100, loss: 0.7893
