2022-10-04 00:00:16 - train: epoch 0305, iter [01170, 01251], lr: 0.000195, loss: 0.4084
2022-10-04 00:00:35 - train: epoch 0305, iter [01180, 01251], lr: 0.000195, loss: 0.4065
2022-10-04 00:00:53 - train: epoch 0305, iter [01190, 01251], lr: 0.000195, loss: 0.4085
2022-10-04 00:01:11 - train: epoch 0305, iter [01200, 01251], lr: 0.000195, loss: 0.3920
2022-10-04 00:01:29 - train: epoch 0305, iter [01210, 01251], lr: 0.000195, loss: 0.3955
2022-10-04 00:01:47 - train: epoch 0305, iter [01220, 01251], lr: 0.000195, loss: 0.4111
2022-10-04 00:02:05 - train: epoch 0305, iter [01230, 01251], lr: 0.000195, loss: 0.4044
2022-10-04 00:02:24 - train: epoch 0305, iter [01240, 01251], lr: 0.000195, loss: 0.4059
2022-10-04 00:02:41 - train: epoch 0305, iter [01250, 01251], lr: 0.000195, loss: 0.3934
2022-10-04 00:02:45 - train: epoch 305, train_loss: 0.3967
2022-10-04 00:02:47 - until epoch: 305, best_loss: 0.3967
2022-10-04 00:02:47 - epoch 306 lr: 0.000195
2022-10-04 00:03:13 - train: epoch 0306, iter [00010, 01251], lr: 0.000195, loss: 0.3994
2022-10-04 00:03:31 - train: epoch 0306, iter [00020, 01251], lr: 0.000195, loss: 0.3872
2022-10-04 00:03:49 - train: epoch 0306, iter [00030, 01251], lr: 0.000195, loss: 0.3893
2022-10-04 00:04:07 - train: epoch 0306, iter [00040, 01251], lr: 0.000195, loss: 0.3795
2022-10-04 00:04:25 - train: epoch 0306, iter [00050, 01251], lr: 0.000194, loss: 0.4041
2022-10-04 00:04:43 - train: epoch 0306, iter [00060, 01251], lr: 0.000194, loss: 0.4095
2022-10-04 00:05:01 - train: epoch 0306, iter [00070, 01251], lr: 0.000194, loss: 0.3705
2022-10-04 00:05:20 - train: epoch 0306, iter [00080, 01251], lr: 0.000194, loss: 0.3864
2022-10-04 00:05:38 - train: epoch 0306, iter [00090, 01251], lr: 0.000194, loss: 0.4150
2022-10-04 00:05:56 - train: epoch 0306, iter [00100, 01251], lr: 0.000194, loss: 0.3973
2022-10-04 00:06:14 - train: epoch 0306, iter [00110, 01251], lr: 0.000194, loss: 0.3869
2022-10-04 00:06:32 - train: epoch 0306, iter [00120, 01251], lr: 0.000194, loss: 0.3983
2022-10-04 00:06:50 - train: epoch 0306, iter [00130, 01251], lr: 0.000194, loss: 0.3881
2022-10-04 00:07:08 - train: epoch 0306, iter [00140, 01251], lr: 0.000194, loss: 0.3832
2022-10-04 00:07:26 - train: epoch 0306, iter [00150, 01251], lr: 0.000194, loss: 0.3931
2022-10-04 00:07:44 - train: epoch 0306, iter [00160, 01251], lr: 0.000194, loss: 0.3917
2022-10-04 00:08:02 - train: epoch 0306, iter [00170, 01251], lr: 0.000194, loss: 0.3939
2022-10-04 00:08:20 - train: epoch 0306, iter [00180, 01251], lr: 0.000194, loss: 0.3918
2022-10-04 00:08:39 - train: epoch 0306, iter [00190, 01251], lr: 0.000194, loss: 0.3962
2022-10-04 00:08:57 - train: epoch 0306, iter [00200, 01251], lr: 0.000194, loss: 0.3993
2022-10-04 00:09:15 - train: epoch 0306, iter [00210, 01251], lr: 0.000194, loss: 0.3842
2022-10-04 00:09:33 - train: epoch 0306, iter [00220, 01251], lr: 0.000194, loss: 0.3994
2022-10-04 00:09:51 - train: epoch 0306, iter [00230, 01251], lr: 0.000194, loss: 0.3928
2022-10-04 00:10:09 - train: epoch 0306, iter [00240, 01251], lr: 0.000194, loss: 0.3945
2022-10-04 00:10:27 - train: epoch 0306, iter [00250, 01251], lr: 0.000194, loss: 0.3907
2022-10-04 00:10:45 - train: epoch 0306, iter [00260, 01251], lr: 0.000194, loss: 0.4068
2022-10-04 00:11:03 - train: epoch 0306, iter [00270, 01251], lr: 0.000194, loss: 0.3817
2022-10-04 00:11:21 - train: epoch 0306, iter [00280, 01251], lr: 0.000194, loss: 0.3964
2022-10-04 00:11:39 - train: epoch 0306, iter [00290, 01251], lr: 0.000194, loss: 0.3912
2022-10-04 00:11:57 - train: epoch 0306, iter [00300, 01251], lr: 0.000194, loss: 0.3884
